"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","GE201...O.Órgão..prestador..é.também.o.prestador...direto.ou.indireto...dos.serviços.de.abastecimento.de.água.e.esgotamento.sanitário.no.município...Antigo.campo.GE056.","GE202...Há.empresa.com.contrato.de.DELEGAÇÃO..concessão.ou.contrato.de.programa..para.algum.ou.todos.os.serviços.de.limpeza.urbana.do.município...Antigo.campo.GE055.","POP_TOT...População.total.do.município..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município..Fonte..IBGE...Habitantes."
"293077","Sobradinho","BA","2003","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto","","","21361","19643"
"293077","Sobradinho","BA","1996","","","","","20904","19560"
"293077","Sobradinho","BA","2008","","","","","21978","19739"
"293077","Sobradinho","BA","2001","","","","","21225","19518"
"293077","Sobradinho","BA","2005","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto","","","21398","19677"
"293077","Sobradinho","BA","2014","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE; [29307740] Prefeitura Municipal de Sobradinho - SIESP","Água e Esgoto; Res Sólidos","Não","Não","23511","21376"
"293080","Souto Soares","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","12172","4179"
"293080","Souto Soares","BA","1995","","","","","20252","4318"
"293080","Souto Soares","BA","1996","","","","","18686","3984"
"293080","Souto Soares","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18992","6486"
"293080","Souto Soares","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13698","4703"
"293080","Souto Soares","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29308040] Prefeitura Municipal de Souto Soares - PMSS","Água; Res Sólidos","Não","Não","15986","6072"
"293080","Souto Soares","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","12564","4314"
"293080","Souto Soares","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18013","6152"
"293080","Souto Soares","BA","1997","","","","","18736","3995"
"293080","Souto Soares","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17332","6583"
"293080","Souto Soares","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","12968","4453"
"293080","Souto Soares","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18775","4003"
"293080","Souto Soares","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16069","6104"
"293080","Souto Soares","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14345","4925"
"293080","Souto Soares","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17073","6485"
"293080","Souto Soares","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29308040] Prefeitura Municipal de Souto Soares - PMSS","Água; Res Sólidos","Não","Não","15899","6039"
"293080","Souto Soares","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14046","4823"
"293080","Souto Soares","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17239","6548"
"293080","Souto Soares","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18816","4012"
"293080","Souto Soares","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14795","5080"
"293080","Souto Soares","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29308040] Prefeitura Municipal de Souto Soares - PMSS","Água; Res Sólidos","Não","Não","19407","6628"
"293090","Tabocas do Brejo Velho","BA","1997","","","","","11901","3088"
"293090","Tabocas do Brejo Velho","BA","1998","","","","","12035","3123"
"293090","Tabocas do Brejo Velho","BA","2005","","","","","13457","3659"
"293090","Tabocas do Brejo Velho","BA","2010","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água","","","11431","3932"
"293090","Tabocas do Brejo Velho","BA","2008","","","","","12620","3810"
"293090","Tabocas do Brejo Velho","BA","2001","","","","","12779","3475"
"293090","Tabocas do Brejo Velho","BA","2007","","","","","12281","3708"
"293090","Tabocas do Brejo Velho","BA","2014","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água","","","13008","4474"
"293090","Tabocas do Brejo Velho","BA","1995","","","","","11630","3018"
"293090","Tabocas do Brejo Velho","BA","1996","","","","","11742","3047"
"293090","Tabocas do Brejo Velho","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","","","","12608","3807"
"293090","Tabocas do Brejo Velho","BA","2015","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água","","","13025","4480"
"293090","Tabocas do Brejo Velho","BA","2003","","","","","13031","3543"
"293090","Tabocas do Brejo Velho","BA","2000","","","","","12619","3431"
"293090","Tabocas do Brejo Velho","BA","2011","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água","","","11432","3932"
"293090","Tabocas do Brejo Velho","BA","2006","","","","","13604","3699"
"293090","Tabocas do Brejo Velho","BA","2002","","","","","12901","3508"
"293090","Tabocas do Brejo Velho","BA","2004","","","","","13305","3618"
"293090","Tabocas do Brejo Velho","BA","2013","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água","","","12990","4468"
"293090","Tabocas do Brejo Velho","BA","1999","","","","","12170","3158"
"293090","Tabocas do Brejo Velho","BA","2012","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água","","","11433","3933"
"293100","Tanhaçu","BA","1996","","","","","20270","6070"
"293100","Tanhaçu","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21282","8816"
"293100","Tanhaçu","BA","1997","","","","","21237","6360"
"293100","Tanhaçu","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21264","8808"
"293100","Tanhaçu","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","22869","6848"
"293100","Tanhaçu","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20044","7017"
"293100","Tanhaçu","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21130","7397"
"293100","Tanhaçu","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20251","7089"
"293100","Tanhaçu","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19591","7955"
"293100","Tanhaçu","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","22053","6604"
"293100","Tanhaçu","BA","1995","","","","","19482","5834"
"293100","Tanhaçu","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20001","8285"
"293100","Tanhaçu","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20134","8175"
"293100","Tanhaçu","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21246","8801"
"293100","Tanhaçu","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20578","7204"
"293100","Tanhaçu","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20409","7145"
"293100","Tanhaçu","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20142","8179"
"293100","Tanhaçu","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20013","8290"
"293100","Tanhaçu","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20934","7329"
"293100","Tanhaçu","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21321","7464"
"293100","Tanhaçu","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20007","8288"
"293105","Tanque Novo","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15771","5535"
"293105","Tanque Novo","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16338","6609"
"293105","Tanque Novo","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15962","5364"
"293105","Tanque Novo","BA","2010","[29310511] Prefeitura Municipal de Tanque Novo - PMTN; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água","","","16128","7317"
"293105","Tanque Novo","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16228","7362"
"293105","Tanque Novo","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15745","6369"
"293105","Tanque Novo","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17601","7985"
"293105","Tanque Novo","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17702","8031"
"293105","Tanque Novo","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15275","5361"
"293105","Tanque Novo","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16466","6661"
"293105","Tanque Novo","BA","1997","","","","","14859","4993"
"293105","Tanque Novo","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15410","5179"
"293105","Tanque Novo","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16797","5895"
"293105","Tanque Novo","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17493","7936"
"293105","Tanque Novo","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17122","6009"
"293105","Tanque Novo","BA","1996","","","","","14206","4774"
"293105","Tanque Novo","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16323","7405"
"293105","Tanque Novo","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15570","5464"
"293105","Tanque Novo","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16463","5778"
"293105","Tanque Novo","BA","1995","","","","","14100","4738"
"293105","Tanque Novo","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15858","5566"
"293110","Tanquinho","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","8553","6100"
"293110","Tanquinho","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","8532","6085"
"293110","Tanquinho","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","7589","5410"
"293110","Tanquinho","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","5383","3667"
"293110","Tanquinho","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","8035","5730"
"293110","Tanquinho","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","6819","4636"
"293110","Tanquinho","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","7875","5614"
"293110","Tanquinho","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","8510","6069"
"293110","Tanquinho","BA","1995","","","","","10588","7199"
"293110","Tanquinho","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","8022","5721"
"293110","Tanquinho","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","6013","4096"
"293110","Tanquinho","BA","1996","","","","","7788","5295"
"293110","Tanquinho","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","8008","5711"
"293110","Tanquinho","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","7842","5590"
"293110","Tanquinho","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","5693","3878"
"293110","Tanquinho","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","6867","4678"
"293110","Tanquinho","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","7460","5082"
"293110","Tanquinho","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","6591","4490"
"293110","Tanquinho","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","7107","4842"
"293110","Tanquinho","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","7123","4843"
"293110","Tanquinho","BA","1997","","","","","7427","5050"
"293130","Tapiramutá","BA","1995","","","","","15247","10751"
"293130","Tapiramutá","BA","1997","","","","","13826","9749"
"293130","Tapiramutá","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17879","12987"
"293130","Tapiramutá","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI","Água; Res Sólidos","Não","Não","16516","12784"
"293130","Tapiramutá","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19543","14233"
"293130","Tapiramutá","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17770","12941"
"293130","Tapiramutá","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17061","12425"
"293130","Tapiramutá","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13866","9777"
"293130","Tapiramutá","BA","2013","[29313011] Prefeitura Municipal de Tapiramutá - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI","Esgoto; Água; Res Sólidos","Não","Não","17345","13426"
"293130","Tapiramutá","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17566","12793"
"293130","Tapiramutá","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17254","12533"
"293130","Tapiramutá","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18790","13684"
"293130","Tapiramutá","BA","2012","[29313011] Prefeitura Municipal de Tapiramutá - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI","Esgoto; Água; Res Sólidos","Não","Não","16434","12721"
"293130","Tapiramutá","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17817","12942"
"293130","Tapiramutá","BA","1996","","","","","13779","9716"
"293130","Tapiramutá","BA","2011","[29313011] Prefeitura Municipal de Tapiramutá - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI","Esgoto; Água; Res Sólidos","Abast Água e Esg Sanitário","Não","16475","12752"
"293130","Tapiramutá","BA","2014","[29313011] Prefeitura Municipal de Tapiramutá - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI","Esgoto; Água; Res Sólidos","Não","Não","17413","13478"
"293130","Tapiramutá","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13906","9806"
"293130","Tapiramutá","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19172","13962"
"293130","Tapiramutá","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18099","13181"
"293130","Tapiramutá","BA","2015","[29313011] Prefeitura Municipal de Tapiramutá - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI","Esgoto; Água; Res Sólidos","Não","Não","17398","13467"
"293150","Teofilândia","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","22944","7147"
"293150","Teofilândia","BA","2011","[29315011] Prefeitura Municipal de Teofilândia - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29315040] Prefeitura Municipal de Teofilândia - PMT","Esgoto; Água; Res Sólidos","Abast Água e Esg Sanitário","Não","21533","6708"
"293150","Teofilândia","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29315040] Prefeitura Municipal de Teofilândia - PMT","Água; Res Sólidos","Abast Água e Esg Sanitário","Não","21482","6692"
"293150","Teofilândia","BA","1997","","","","","19829","4861"
"293150","Teofilândia","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19594","5618"
"293150","Teofilândia","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19327","4738"
"293150","Teofilândia","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21461","6317"
"293150","Teofilândia","BA","1995","","","","","23799","5834"
"293150","Teofilândia","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21581","6723"
"293150","Teofilândia","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20432","5858"
"293150","Teofilândia","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20193","5789"
"293150","Teofilândia","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21382","6294"
"293150","Teofilândia","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19848","5691"
"293150","Teofilândia","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29315040] Prefeitura Municipal de Teofilândia - PMT","Água; Res Sólidos","Abast Água e Esg Sanitário","Não","22873","7125"
"293150","Teofilândia","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20702","6094"
"293150","Teofilândia","BA","1996","","","","","20424","5007"
"293150","Teofilândia","BA","2015","[29315011] Prefeitura Municipal de Teofilândia - PMT; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água","","","23011","7168"
"293150","Teofilândia","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19719","5654"
"293150","Teofilândia","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18825","4615"
"293150","Teofilândia","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20081","5757"
"293150","Teofilândia","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20295","5819"
"293180","Tremedal","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","26921","3364"
"293180","Tremedal","BA","1995","","","","","22423","2802"
"293180","Tremedal","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18187","4207"
"293180","Tremedal","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","25960","3244"
"293180","Tremedal","BA","1996","","","","","23861","2982"
"293180","Tremedal","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20927","3458"
"293180","Tremedal","BA","1997","","","","","25000","3124"
"293180","Tremedal","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21200","3503"
"293180","Tremedal","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16796","3885"
"293180","Tremedal","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21088","3484"
"293180","Tremedal","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17750","4106"
"293180","Tremedal","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21036","3476"
"293180","Tremedal","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18433","3879"
"293180","Tremedal","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21122","3490"
"293180","Tremedal","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18367","4248"
"293180","Tremedal","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17029","3939"
"293180","Tremedal","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20807","3438"
"293180","Tremedal","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18483","3890"
"293180","Tremedal","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18560","4293"
"293180","Tremedal","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18706","3937"
"293180","Tremedal","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20866","3448"
"293190","Tucano","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29319040] PREFEITURA MUNICIPAL DE TUCANO - BA","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não","55923","23426"
"293190","Tucano","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","53661","19587"
"293190","Tucano","BA","1995","","","","","49561","12449"
"293190","Tucano","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","52579","22025"
"293190","Tucano","BA","1997","","","","","43375","10895"
"293190","Tucano","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29319040] PREFEITURA MUNICIPAL DE TUCANO - BA","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não","56131","23513"
"293190","Tucano","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","52418","21958"
"293190","Tucano","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","50948","18597"
"293190","Tucano","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","55777","23365"
"293190","Tucano","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","49972","20274"
"293190","Tucano","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","53170","19408"
"293190","Tucano","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29319040] PREFEITURA MUNICIPAL DE TUCANO - BA","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não","52734","22090"
"293190","Tucano","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","51432","18774"
"293190","Tucano","BA","1996","","","","","44333","11136"
"293190","Tucano","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","54137","19761"
"293190","Tucano","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","51859","18930"
"293190","Tucano","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","48740","19774"
"293190","Tucano","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","49827","20215"
"293190","Tucano","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","52282","19084"
"293190","Tucano","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","41760","10490"
"293190","Tucano","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","42568","10693"
"293200","Uauá","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","26501","9796"
"293200","Uauá","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","25993","9608"
"293200","Uauá","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","24294","10761"
"293200","Uauá","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","27027","9990"
"293200","Uauá","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","26340","9736"
"293200","Uauá","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","27208","10057"
"293200","Uauá","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","26180","9677"
"293200","Uauá","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","25178","11153"
"293200","Uauá","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","26840","9921"
"293200","Uauá","BA","1996","","","","","24035","8181"
"293200","Uauá","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","25257","10317"
"293200","Uauá","BA","1997","","","","","23963","8156"
"293200","Uauá","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","24015","10637"
"293200","Uauá","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","25159","10277"
"293200","Uauá","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","23841","8115"
"293200","Uauá","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","24662","10074"
"293200","Uauá","BA","1995","","","","","25880","8809"
"293200","Uauá","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","25087","11112"
"293200","Uauá","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","23902","8136"
"293200","Uauá","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","25274","11195"
"293200","Uauá","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","24152","10698"
"293210","Ubaíra","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","20437","7949"
"293210","Ubaíra","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","20714","9253"
"293210","Ubaíra","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29321040] Prefeitura Municipal - UBAÍRA","Água e Esgoto; Res Sólidos","Não","Não","20770","9278"
"293210","Ubaíra","BA","1995","","","","","21441","6382"
"293210","Ubaíra","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","20708","8516"
"293210","Ubaíra","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","28821","8579"
"293210","Ubaíra","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","19750","8822"
"293210","Ubaíra","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","21428","8812"
"293210","Ubaíra","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","21368","8787"
