"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN001_RS...Taxa.de.empregados.em.relação.à.população.urbana..empreg.1000.hab.","IN002_RS...Despesa.média.por.empregado.alocado.nos.serviços.do.manejo.de.rsu..R..empreg.","IN003_RS...Incidência.das.despesas.com.o.manejo.de.rsu.nas.despesas.correntes.da.prefeitura....","IN004_RS...Incidência.das.despesas.com.empresas.contratadas.para.execução.de.serviços.de.manejo.rsu.nas.despesas.com.manejo.de.rsu....","IN005_RS...Auto.suficiência.financeira.da.prefeitura.com.o.manejo.de.rsu....","IN006_RS...Despesa.per.capita.com.manejo.de.rsu.em.relação.à.população.urbana..R..hab.","IN007_RS...Incidência.de.empregados.próprios.no.total.de.empregados.no.manejo.de.rsu....","IN008_RS...Incidência.de.empregados.de.empresas.contratadas.no.total.de.empregados.no.manejo.de.rsu....","IN010_RS...Incidência.de.empregados.gerenciais.e.administrativos.no.total.de.empregados.no.manejo.de.rsu....","IN011_RS...Receita.arrecadada.per.capita.com.taxas.ou.outras.formas.de.cobrança.pela.prestação.de.serviços.de.manejo.rsu..R..habitante.ano."
"292000","Maiquinique","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29200040] Prefeitura Municipal de Maiquinique - PMM","Água; Res Sólidos","6.88","12264.46",,"20.45","0","84.35","83.33","16.67","2.08","0"
"292000","Maiquinique","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292000","Maiquinique","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292000","Maiquinique","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","1996","","",,,,,,,,,,
"292010","Mairi","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRAESTRUTURA - SINFRA","Água; Res Sólidos",,,"6.5","100",,"175.23",,,,
"292010","Mairi","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRA ESTRUTURA - SINFRA","Água; Res Sólidos",,,"3.51","100",,"95.45",,,,
"292010","Mairi","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRA ESTRUTURA - SINFRA","Água; Res Sólidos",,,"8.46","49.46","0","11.84",,,,"0"
"292010","Mairi","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","2011","[29201011] Prefeitura Municipal de Mairi - PMM; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRA ESTRUTURA - SINFRA","Esgoto; Água; Res Sólidos","5.24","3965.52",,"0",,"20.78","56.9","43.1","0",
"292010","Mairi","BA","1997","","",,,,,,,,,,
"292010","Mairi","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRA ESTRUTURA - SINFRA","Água; Res Sólidos",,,,,,,,,,
"292010","Mairi","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","1995","","",,,,,,,,,,
"292010","Mairi","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292010","Mairi","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRA ESTRUTURA - SINFRA","Água; Res Sólidos",,,,,,,,,,
"292010","Mairi","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29201040] SECRETARIA DE INFRA ESTRUTURA - SINFRA","Água; Res Sólidos",,,,,,,,,,
"292010","Mairi","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","1997","","",,,,,,,,,,
"292020","Malhada","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","1996","","",,,,,,,,,,
"292020","Malhada","BA","1995","","",,,,,,,,,,
"292020","Malhada","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292020","Malhada","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29203040] PREFEITIRA MUNICIPAL DE MALHADA DE PEDRAS - PMMP","Água; Res Sólidos","1.18",,"2.53",,,,"50","50",,
"292030","Malhada de Pedras","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","1997","","",,,,,,,,,,
"292030","Malhada de Pedras","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29203040] PREFEITIRA MUNICIPAL DE MALHADA DE PEDRAS - PMMP","Água; Res Sólidos","10.2","5545.45","1.69","0","0","56.59","100","0","15.15","0"
"292030","Malhada de Pedras","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","1996","","",,,,,,,,,,
"292030","Malhada de Pedras","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29203040] PREFEITIRA MUNICIPAL DE MALHADA DE PEDRAS - PMMP","Água; Res Sólidos","44.12","600","0.6","0","0","26.47","100","0",,"0"
"292030","Malhada de Pedras","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292030","Malhada de Pedras","BA","1995","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292040","Manoel Vitorino","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292040","Manoel Vitorino","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29204040] Prefeitura Municipal de Manoel Vitorino - PMMV","Água; Res Sólidos",,,"2.72","54.46","0","71.61",,,,"0"
"292040","Manoel Vitorino","BA","2003","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","2004","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","2001","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","1996","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","1995","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","1999","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292040","Manoel Vitorino","BA","1997","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292040","Manoel Vitorino","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292040","Manoel Vitorino","BA","2000","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292040","Manoel Vitorino","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29204040] Prefeitura Municipal de Manoel Vitorino - PMMV","Água; Res Sólidos",,,,,,,,,,
"292040","Manoel Vitorino","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292040","Manoel Vitorino","BA","2002","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292040","Manoel Vitorino","BA","1998","","",,,,,,,,,,
"292040","Manoel Vitorino","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29204040] Prefeitura Municipal de Manoel Vitorino - PMMV","Água; Res Sólidos","4.49",,,,,,"56.25","43.75","0",
"292050","Maracás","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","1997","","",,,,,,,,,,
"292050","Maracás","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29205040] Prefeitura Municipal de Maracás - PMM","Água; Res Sólidos","3.34","18238.6","2.37","100",,"60.84","0","100","3.51",
"292050","Maracás","BA","1995","","",,,,,,,,,,
"292050","Maracás","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","1996","","",,,,,,,,,,
"292050","Maracás","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29205040] Prefeitura Municipal de Maracás - PMM","Água; Res Sólidos","3.5",,,,,,"0","100","4.76",
"292050","Maracás","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29205040] Prefeitura Municipal de Maracás - PMM","Água; Res Sólidos","5.24",,,,,,"0","100","2.2",
"292050","Maracás","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292050","Maracás","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29205040] Prefeitura Municipal de Maracás - PMM","Água; Res Sólidos",,,,,,,,,,
"292080","Marcionílio Souza","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS","Água; Res Sólidos","8.11","15507.14","3.43","0",,"125.82","100","0","2.22",
"292080","Marcionílio Souza","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS","Água; Res Sólidos","4.73","18400","4.83","0",,"87.04","100","0","0",
"292080","Marcionílio Souza","BA","1997","","",,,,,,,,,,
"292080","Marcionílio Souza","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS","Água; Res Sólidos","8.12","21881.98","3.86","0",,"177.74","100","0","2.22",
"292080","Marcionílio Souza","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","1996","","",,,,,,,,,,
"292080","Marcionílio Souza","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS","Água; Res Sólidos","4.51","18072","2.83","0","0","81.58","100","0",,"0"
"292080","Marcionílio Souza","BA","1995","","",,,,,,,,,,
"292080","Marcionílio Souza","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292080","Marcionílio Souza","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29208040] SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO - PMMS","Água; Res Sólidos","4.71","18400","2.93","0","0","86.6","100","0","0","0"
"292080","Marcionílio Souza","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292105","Matina","BA","2005","","",,,,,,,,,,
"292105","Matina","BA","1995","","",,,,,,,,,,
"292105","Matina","BA","2003","","",,,,,,,,,,
"292105","Matina","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292105","Matina","BA","1997","","",,,,,,,,,,
"292105","Matina","BA","2007","","",,,,,,,,,,
"292105","Matina","BA","2001","","",,,,,,,,,,
"292105","Matina","BA","2004","","",,,,,,,,,,
"292105","Matina","BA","2011","","",,,,,,,,,,
"292105","Matina","BA","1998","","",,,,,,,,,,
"292105","Matina","BA","2006","","",,,,,,,,,,
"292105","Matina","BA","2002","","",,,,,,,,,,
"292105","Matina","BA","2008","","",,,,,,,,,,
"292105","Matina","BA","2009","","",,,,,,,,,,
"292105","Matina","BA","2000","","",,,,,,,,,,
"292105","Matina","BA","1996","","",,,,,,,,,,
"292105","Matina","BA","2010","","",,,,,,,,,,
"292105","Matina","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292105","Matina","BA","1999","","",,,,,,,,,,
"292105","Matina","BA","2012","","",,,,,,,,,,
"292105","Matina","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"292120","Miguel Calmon","BA","1995","","",,,,,,,,,,
"292120","Miguel Calmon","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29212040] Prefeitura Municipal de Miguel Calmon - PMMC","Água; Res Sólidos","4.19",,,,,,"100","0",,
"292120","Miguel Calmon","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"292120","Miguel Calmon","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"292120","Miguel Calmon","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"292120","Miguel Calmon","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29212040] Prefeitura Municipal de Miguel Calmon - PMMC","Água; Res Sólidos",,,,,,,,,,
"292120","Miguel Calmon","BA","1997","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"292120","Miguel Calmon","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"292120","Miguel Calmon","BA","1996","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292120","Miguel Calmon","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"292120","Miguel Calmon","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29213040] Prefeitura Municipal de Milagres - PMM","Água; Res Sólidos",,,,,,,,,,
"292130","Milagres","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29213040] Prefeitura Municipal de Milagres - PMM","Água; Res Sólidos",,,,"0",,"39.16",,,,
"292130","Milagres","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","1997","","",,,,,,,,,,
"292130","Milagres","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29213040] Prefeitura Municipal de Milagres - PMM","Água; Res Sólidos",,,"10.14","54.38",,"56.97",,,,
"292130","Milagres","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29213040] Prefeitura Municipal de Milagres - PMM","Água; Res Sólidos","11.87","5254.99",,"54.66",,"62.4","43.81","56.19",,
"292130","Milagres","BA","1995","","",,,,,,,,,,
"292130","Milagres","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292130","Milagres","BA","1996","","",,,,,,,,,,
"292140","Mirangaba","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","1997","","",,,,,,,,,,
"292140","Mirangaba","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","1996","","",,,,,,,,,,
"292140","Mirangaba","BA","1995","","",,,,,,,,,,
"292140","Mirangaba","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292140","Mirangaba","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292145","Mirante","BA","1996","","",,,,,,,,,,
"292145","Mirante","BA","2002","","",,,,,,,,,,
"292145","Mirante","BA","1997","","",,,,,,,,,,
"292145","Mirante","BA","2003","","",,,,,,,,,,
"292145","Mirante","BA","2004","","",,,,,,,,,,
