"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN071_AE...Economias.atingidas.por.paralisações..econ.paralis.","IN072_AE...Duração.média.das.paralisações..horas.paralis.","IN073_AE...Economias.atingidas.por.intermitências..econ.interrup.","IN074_AE...Duração.média.das.intermitências..horas.interrup.","IN075_AE...Incidência.das.análises.de.cloro.residual.fora.do.padrão..percentual.","IN076_AE...Incidência.das.análises.de.turbidez.fora.do.padrão..percentual.","IN077_AE...Duração.média.dos.reparos.de.extravasamentos.de.esgotos..horas.extrav.","IN079_AE...Índice.de.conformidade.da.quantidade.de.amostras...cloro.residual..percentual.","IN080_AE...Índice.de.conformidade.da.quantidade.de.amostras...turbidez..percentual.","IN082_AE...Extravasamentos.de.esgotos.por.extensão.de.rede..extrav.Km.","IN083_AE...Duração.média.dos.serviços.executados..hora.serviço.","IN084_AE...Incidência.das.análises.de.coliformes.totais.fora.do.padrão..percentual.","IN085_AE...Índice.de.conformidade.da.quantidade.de.amostras...coliformes.totais..percentual."
"291710","Itororó","BA","2012","[29171011] Serviços Autônomos de Água e Esgotos - SAAE","Água e Esgoto","262","8.67","167","2.29","0","0",,"289.23","120.77",,"2.03","0","120.77"
"291720","Ituaçu","BA","2015","[29172011] Prefeitura Municipal de Ituaçu - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,"0","22.92","0.5","103.21","1.06","13.33","2.91","0.33","80"
"291720","Ituaçu","BA","1995","","",,,,,,,,,,,,,
"291720","Ituaçu","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","920","6","2390","120","0","26.98",,"50.99","2.79",,"3","0","117.67"
"291720","Ituaçu","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.05","0.57",,"156.67","50.14",,,"1.44","135.78"
"291720","Ituaçu","BA","2010","[29172011] Prefeitura Municipal de Ituaçu - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,"0","12.16",,"164.28","4.93",,,"2.46","139.71"
"291720","Ituaçu","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291720","Ituaçu","BA","1996","","",,,,,,,,,,,,,
"291720","Ituaçu","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","450","6","6","14","0.04","17.41",,"2351.39","167.5",,"3","1.18","118.06"
"291720","Ituaçu","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"5.23","10.39",,"89.58","64.17",,,"0.58","89.58"
"291720","Ituaçu","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291720","Ituaçu","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.24","0.13",,"37.44","16.49",,"3","2.52","105.67"
"291720","Ituaçu","BA","2009","[29172011] Prefeitura Municipal de Ituaçu - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,"0","6.47",,"149.39","4.47",,,"0.34","107.97"
"291720","Ituaçu","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.1","0.24",,"106.22","104.9",,,"0.3","300.89"
"291720","Ituaçu","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291720","Ituaçu","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291720","Ituaçu","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291720","Ituaçu","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291720","Ituaçu","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291720","Ituaçu","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291720","Ituaçu","BA","1997","","",,,,,,,,,,,,,
"291720","Ituaçu","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.38","8.97",,"40.57","3.18",,"12","2.22","80.36"
"291733","Iuiú","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","1.69",,"730.8","21.38",,,"0","69.2"
"291733","Iuiú","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29173340] Prefeitura Municipal de Iuiú - PMI","Água; Res Sólidos",,,"4","8","0","0",,"99.87","3.63",,"3.71","0","96.67"
"291733","Iuiú","BA","1995","","",,,,,,,,,,,,,
"291733","Iuiú","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291733","Iuiú","BA","1996","","",,,,,,,,,,,,,
"291733","Iuiú","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","159","8.64",,,"0","1.52",,"214.58","45.83",,"11.89","0.42","83.33"
"291733","Iuiú","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","1343","7",,,"0","0.19",,"100.13","101.34",,,"0.82","102.08"
"291733","Iuiú","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","1343","7","4","3.12","0","11.02",,"103.47","211.67",,"7.41","0","103.47"
"291733","Iuiú","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291733","Iuiú","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"5","7","1.79","0",,"93.33","60",,,"1.19","93.33"
"291733","Iuiú","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291733","Iuiú","BA","1997","","",,,,,,,,,,,,,
"291733","Iuiú","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291733","Iuiú","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291733","Iuiú","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","593","20",,,"0.12","0.36",,"95.29","65.09",,"3","0.36","100"
"291733","Iuiú","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","1.37",,"783.06","60.83",,,"0","110"
"291733","Iuiú","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29173340] Prefeitura Municipal de Iuiú - PMI","Água; Res Sólidos","1604","17",,"5","0","0",,"111.67","275",,"4.04","0","101.67"
"291733","Iuiú","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","1871","6",,,"0.12","0.36",,"95.29","65.09",,"3","0.36","100"
"291733","Iuiú","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","498","7.67",,,"0","0.78",,"13.78","3.5",,"1.66","2.65","114.39"
"291733","Iuiú","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291733","Iuiú","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"708","4","0","1.57",,"143.17","120.95",,,"0","105.56"
"291740","Jacaraci","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29174040] PREFEITURA MUNICIPAL DE JACARACI - PMJ","Água; Res Sólidos","143","8.33",,,"0","0",,"35.65","3.13",,"12.8","1.11","78.95"
"291740","Jacaraci","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"3","12","0.02","6.98",,"100.2","2.87",,"0.36","2.26","81.94"
"291740","Jacaraci","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29174040] PREFEITURA MUNICIPAL DE JACARACI - PMJ","Água; Res Sólidos","1320","14",,,"0","0",,"874.56","15.35",,"3","0","100"
"291740","Jacaraci","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29174040] PREFEITURA MUNICIPAL DE JACARACI - PMJ","Água; Res Sólidos",,,,,"0","0",,"71.37","1.61",,,"0.84","110.65"
"291740","Jacaraci","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29174040] PREFEITURA MUNICIPAL DE JACARACI - PMJ","Água; Res Sólidos","1375","36",,,"0","0",,"874.56","15.35",,"3","0","100"
"291740","Jacaraci","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291740","Jacaraci","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29174040] PREFEITURA MUNICIPAL DE JACARACI - PMJ","Água; Res Sólidos",,,"3","4","0","11.11",,"109.17","30",,,"8.4","109.17"
"291740","Jacaraci","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","881","20",,,"0.05","0.84",,"100.54","99.68",,,"1.29","107.41"
"291740","Jacaraci","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","949","20",,,"0","21.77",,"33.15","3.33",,"1.84","2.22","112.5"
"291740","Jacaraci","BA","1995","","",,,,,,,,,,,,,
"291740","Jacaraci","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291740","Jacaraci","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","881","20","2","16.52","0","13.22",,"109.17","100.83",,"1.47","0","109.17"
"291740","Jacaraci","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291740","Jacaraci","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291740","Jacaraci","BA","1996","","",,,,,,,,,,,,,
"291740","Jacaraci","BA","1997","","",,,,,,,,,,,,,
"291740","Jacaraci","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,"1","0","20.16",,"100.09","2.76",,"3.08","0","79.63"
"291740","Jacaraci","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291740","Jacaraci","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291740","Jacaraci","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291740","Jacaraci","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291750","Jacobina","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","12375","8",,,"0.08","76.08",,"111.22","15.51",,"1.05","1.12","111.12"
"291750","Jacobina","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA","Água; Res Sólidos",,,,,"0.09","0.2",,"100.82","116.13",,"0.28","0.59","104.41"
"291750","Jacobina","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291750","Jacobina","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA","Água e Esgoto; Res Sólidos","15766","9.5",,,"0.42","3.64",,"100","46.48",,"3","1.13","100"
"291750","Jacobina","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA","Água; Res Sólidos",,,,,"0.23","0.79",,"100.95","114.04",,"0.28","1.09","105.51"
"291750","Jacobina","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","14899","62",,,"0.07","0.7",,"100.54","115.46",,"3.7","1.64","102.99"
"291750","Jacobina","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA","Água e Esgoto; Res Sólidos","5964","18.5","459","168","0","1.2","4","102.54","102.54","0.29",,"0","102.54"
"291750","Jacobina","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA","Água e Esgoto; Res Sólidos","19376","1380",,,"0.08","0.35",,"136.76","140.07",,"3","0.71","125.4"
"291750","Jacobina","BA","1995","","",,,,,,,,,,,,,
"291750","Jacobina","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA","Água; Res Sólidos",,,,,"0.54","1.37",,,,,,"6.45","131.91"
"291750","Jacobina","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA","Água e Esgoto; Res Sólidos","10738","16",,,"0.29","3.96","15","565.83","525.83",,,"0.52","637.5"
"291750","Jacobina","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"40","3","0","24.96",,"98.19","489.58",,,"0.85","98.19"
"291750","Jacobina","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291750","Jacobina","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","1","0.87","1","0.96","0.21","9.95",,"956.5","1675",,,,
"291750","Jacobina","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291750","Jacobina","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","396","10",,,"0.04","52.51",,"272.05","11.7",,,"0.62","171.07"
"291750","Jacobina","BA","1996","","",,,,,,,,,,,,,
"291750","Jacobina","BA","1997","","",,,,,,,,,,,,,
"291750","Jacobina","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29175040] Limpeza Pública de Jacobina - LIMPUJA","Água; Res Sólidos","888","39","888","39",,,,,,,"8",,
"291750","Jacobina","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291750","Jacobina","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","7346","11.42",,,"0.11","43.65",,"582.12","20.48",,,,"75.57"
"291760","Jaguaquara","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0",,"137.23","112.23",,,"0","222.6"
"291760","Jaguaquara","BA","1995","","",,,,,,,,,,,,,
"291760","Jaguaquara","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291760","Jaguaquara","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água; Res Sólidos",,"16","8","4","0.02","0.09",,"102.65","107.1",,"3","0.12","77.42"
"291760","Jaguaquara","BA","1996","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291760","Jaguaquara","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,"9.5",,,"0.25","0.88",,"149.13","70.32",,"0.25","0.34","115.5"
"291760","Jaguaquara","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água; Res Sólidos","3324","10.75","36","3","2.38","0.62",,"178.39","101.43",,"0.22","0","100.75"
"291760","Jaguaquara","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0",,"50.4","20.4",,,"0","158.82"
"291760","Jaguaquara","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291760","Jaguaquara","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","1057","7.33",,,"0.02","0",,"114.89","103.6",,,"0","479.72"
"291760","Jaguaquara","BA","1997","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291760","Jaguaquara","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"7185","2","0","0",,"417.91","400",,,,
"291760","Jaguaquara","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos","14357","8","4076","6.5","0.04","0.28","0.44","96.82","30.73","0.52","3","0.35","118.77"
"291760","Jaguaquara","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água; Res Sólidos","9762","21","27","3","0.25","0.16",,"99.94","93.09",,"10.75","0.86","99.15"
"291760","Jaguaquara","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos","13935","32","13935","32","0.02","4.39","14.35","100.35","100.24","0.05","3","0.78","120.7"
"291760","Jaguaquara","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","423","6","4173","6","0.07","1.24",,"880.48","3366.67",,,,
"291760","Jaguaquara","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0",,"519.87","100",,,,
"291760","Jaguaquara","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","1057","7.33","29","4.17","2.74","0",,"107.62","128.33",,,"0","107.01"
"291760","Jaguaquara","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","29","2.04",,,,"5.26",,"58.06","12.9",,,"0","126.15"
"291760","Jaguaquara","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos","3591","10.25",,,"0.3","0.17",,"102.48","25.9",,"3.04","0.8","198.56"
"291760","Jaguaquara","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água e Esgoto; Res Sólidos",,,,,"0.33","2.25","40.9","94.75","5.65","0.11","12","2.23","102.87"
"291770","Jaguarari","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291770","Jaguarari","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291770","Jaguarari","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291770","Jaguarari","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29177040] Prefeitura Municipal de Jaguarari - PMJ","Água e Esgoto; Res Sólidos",,,,,"0.11","0.52","112","91.42","94.16","0.1","3","0.87","121.63"
"291770","Jaguarari","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291770","Jaguarari","BA","1997","","",,,,,,,,,,,,,
"291770","Jaguarari","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29177040] Prefeitura Municipal de Jaguarari - PMJ","Água e Esgoto; Res Sólidos",,,"94","120","2.38","10.12","11.01","66.67","66.67","5.68",,"2.38","66.67"
"291770","Jaguarari","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291770","Jaguarari","BA","1995","","",,,,,,,,,,,,,
"291770","Jaguarari","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","1442","25.5",,,"0.39","8.39","3.99",,,"18.28",,"1.37","1125.64"
"291770","Jaguarari","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291770","Jaguarari","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29177040] Prefeitura Municipal de Jaguarari - PMJ","Água e Esgoto; Res Sólidos","2199","13.79",,,"0","7.64","9.68","120.83","120","9.2",,"0","118.33"
"291770","Jaguarari","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29177040] Prefeitura Municipal de Jaguarari - PMJ","Água e Esgoto; Res Sólidos","2705","14.2",,,"3.36","13.08","45","104.39","103.95","0.41","3","5.04","104.39"
"291770","Jaguarari","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","906","22.67","906","22.67",,,"48",,,"0.59","4.6",,
"291770","Jaguarari","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291770","Jaguarari","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291770","Jaguarari","BA","1996","","",,,,,,,,,,,,,
"291770","Jaguarari","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0.03","0.1",,"100.31","102.9",,"41.27","1.23","103.85"
"291770","Jaguarari","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0.18","1.39",,"100.97","105.05",,"0.28","4.89","107.41"
"291770","Jaguarari","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0.25","2","8","100.75","104.82","0.7","0.28","3.48","106.48"
"291770","Jaguarari","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291800","Jequié","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29180040] SECRETARIA DE SERVIÇOS PUBLICOS - SESP","Água e Esgoto; Res Sólidos",,,,,"6.92","0.1","33.65","138.72","105.29","0.06","1.86","0.13","96.17"
"291800","Jequié","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0.89","1.57","32.46","176.1","100.62","0.27","487","0","102.19"
"291800","Jequié","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29180040] SECRETARIA DE SERVIÇOS PUBLICOS - SESP","Água e Esgoto; Res Sólidos",,,,,"0.33","4.39",,"130.93","69.57","1.93","16.24",,"105.03"
"291800","Jequié","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0.02","0.04",,"112.62","109.27",,,"0","143.94"
"291800","Jequié","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291800","Jequié","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0","0",,"146.63","33.33",,,,
"291800","Jequié","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0","0.12",,"135.5","112.71",,,"0.07","722.17"
"291800","Jequié","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,"0.32",,"123.72","378.84",,,"0","123.72"
"291800","Jequié","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291800","Jequié","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0.48","0.45",,"117.39","123.06",,,"0","117.39"
"291800","Jequié","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29180040] SECRETARIA DE SERVIÇOS PUBLICOS - SESP","Água e Esgoto; Res Sólidos",,,,,"0.12","3.8","63.09","124.78","104.2","0.06","12","0.41","109.94"
"291800","Jequié","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0.09","0.56","24.09","141.24","134.64","0.15","3","1.52","110"
"291800","Jequié","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,"21","8","0.05","0.14",,"131.43","99.47",,"4","0.06","104.79"
"291800","Jequié","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0","0.07",,"129.17","129.17","0.25","2.32","0","176.19"
"291800","Jequié","BA","1996","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291800","Jequié","BA","1995","","",,,,,,,,,,,,,
"291800","Jequié","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","28552","7","31148","3.6","0","0","0.67","138.26","400","20.56",,,
"291800","Jequié","BA","1997","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"291800","Jequié","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,"7800","12","0","0.59","11.6","129.23","95.11","24.41","3.97","0","132.79"
"291800","Jequié","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0.09","1.88","2.74","438.7","1329.17","0.3",,,
"291800","Jequié","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,"0","0.9","2.45","110.78","110.71","0.06","3","0.07","94.8"
"291810","Jeremoabo","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","3.51",,"93","164.54",,"0.5","0","89.8"
"291810","Jeremoabo","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","1","1","1","1","0","24.49",,"103.7","408.33",,,,
"291810","Jeremoabo","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","2264","15",,,"0.2","26.73",,"139.29","27.75",,,"0.2","135.16"
"291810","Jeremoabo","BA","1995","","",,,,,,,,,,,,,
"291810","Jeremoabo","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.48","4.3",,"97.32","196.94",,"0.28","0","96.09"
"291810","Jeremoabo","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29181040] SECRETARIA DO MEIO AMBIENTE E SUSTENTABILIDADE - SEMMAS","Água; Res Sólidos","4137","51.67",,,,,,,,,,,
"291810","Jeremoabo","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29181040] SECRETARIA DO MEIO AMBIENTE E SUSTENTABILIDADE - SEMMAS","Água; Res Sólidos","5000","9","2200","15","0.28","0.37",,"115.17","112.72",,"3","1.26","106"
"291810","Jeremoabo","BA","1996","","",,,,,,,,,,,,,
"291810","Jeremoabo","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29181040] SECRETARIA DO MEIO AMBIENTE E SUSTENTABILIDADE - SEMMAS","Água; Res Sólidos",,,"20","12.34","0.85","3",,"106.77","333.33",,,"0","82.35"
"291810","Jeremoabo","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","3.57",,"96.75","396.67",,,"0","96.75"
