"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN041_RS...Taxa.de.terceirização.dos.varredores....","IN042_RS...Taxa.de.terceirização.da.extensão.varrida....","IN043_RS...Custo.unitário.médio.do.serviço.de.varrição..prefeitura...empresas.contratadas...R..Km.","IN044_RS...Produtividade.média.dos.varredores..prefeitura...empresas.contratadas...Km.empreg.dia.","IN045_RS...Taxa.de.varredores.em.relação.à.população.urbana..empreg.1000.hab.","IN046_RS...Incidência.do.custo.do.serviço.de.varrição.no.custo.total.com.manejo.de.rsu....","IN047_RS...Incidência.de.varredores.no.total.de.empregados.no.manejo.de.rsu....","IN048_RS...Extensão.total.anual.varrida.per.capita..Km.habitante.ano.","IN051_RS...Taxa.de.capinadores.em.relação.à.população.urbana..empreg.1000.hab.","IN052_RS...Incidência.de.capinadores.no.total.empregados.no.manejo.de.rsu...."
"292905","São Félix do Coribe","BA","2008","[29290511] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,
"292905","São Félix do Coribe","BA","2006","","",,,,,,,,,,
"292905","São Félix do Coribe","BA","2010","[29290511] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,
"292925","São Gabriel","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","1996","","",,,,,,,,,,
"292925","São Gabriel","BA","1997","","",,,,,,,,,,
"292925","São Gabriel","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÃO GABRIEL - PMSG","Água; Res Sólidos","100",,,,"0.95",,"41.67",,"0.38","16.67"
"292925","São Gabriel","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÃO GABRIEL - PMSG","Água; Res Sólidos","100",,,,"2.7",,"41.1",,"1.17","17.81"
"292925","São Gabriel","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÃO GABRIEL - PMSG","Água; Res Sólidos","80","100",,"0.6","2.7",,"44.78","0.5","1.08","17.91"
"292925","São Gabriel","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÃO GABRIEL - PMSG","Água; Res Sólidos","0",,,,"0.9","0","50",,"0","0"
"292925","São Gabriel","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292925","São Gabriel","BA","1995","","",,,,,,,,,,
"292937","São José do Jacuípe","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29293740] Prefeitura Municipal de São José do Jacuípe - pmsjj","Água; Res Sólidos",,"0",,,,,,"0.21",,
"292937","São José do Jacuípe","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","1995","","",,,,,,,,,,
"292937","São José do Jacuípe","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","1997","","",,,,,,,,,,
"292937","São José do Jacuípe","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","1996","","",,,,,,,,,,
"292937","São José do Jacuípe","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292937","São José do Jacuípe","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","1996","","",,,,,,,,,,
"292970","Sátiro Dias","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","1995","","",,,,,,,,,,
"292970","Sátiro Dias","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","1997","","",,,,,,,,,,
"292970","Sátiro Dias","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292970","Sátiro Dias","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2013","[29298011] Prefeitura Municipal de Saude - PMS; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,,,,,,
"292980","Saúde","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","1997","","",,,,,,,,,,
"292980","Saúde","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2012","[29298011] Prefeitura Municipal de Saude - PMS; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29298040] PREFEITURA MUNICIPAL DE SAUDE - PMS","Esgoto; Água; Res Sólidos",,,,,,,,,,
"292980","Saúde","BA","1996","","",,,,,,,,,,
"292980","Saúde","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292980","Saúde","BA","1995","","",,,,,,,,,,
"292980","Saúde","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","1995","","",,,,,,,,,,
"292990","Seabra","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29299040] Secretaria Municípal de Meio Ambiente - SMMA","Água; Res Sólidos","44.12",,,,"3.34","44.33","50.75",,"1.47","22.39"
"292990","Seabra","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","1997","","",,,,,,,,,,
"292990","Seabra","BA","1996","","",,,,,,,,,,
"292990","Seabra","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292990","Seabra","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","1999","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","1996","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2009","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","1995","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2014","[29300011] Prefeitura Municipal de Sebastião Laranjeiras - PMSL; [29300040] Prefeitura Municipal de Sebastião Laranjeiras - PMSL","Água; Res Sólidos","0",,,,"3.78",,"58.62",,"0.89","13.79"
"293000","Sebastião Laranjeiras","BA","2005","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2006","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2000","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2010","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2007","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2004","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","1998","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2003","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2002","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2015","[29300011] Prefeitura Municipal de Sebastião Laranjeiras - PMSL; [29300040] Prefeitura Municipal de Sebastião Laranjeiras - PMSL","Água; Res Sólidos","0",,,,"4.41","50.16","90.91",,"0","0"
"293000","Sebastião Laranjeiras","BA","2012","[29300011] Prefeitura Municipal de Sebastião Laranjeiras - PMSL","Água",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2008","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2011","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","1997","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2001","","",,,,,,,,,,
"293000","Sebastião Laranjeiras","BA","2013","[29300011] Prefeitura Municipal de Sebastião Laranjeiras - PMSL; [29300040] Prefeitura Municipal de Sebastião Laranjeiras - PMSL","Água; Res Sólidos","0",,,,"3.14",,"58.33",,"0.9","16.67"
"293010","Senhor do Bonfim","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Água; Res Sólidos","0",,,,"1.73","54.54","69.93",,"0.33","13.29"
"293010","Senhor do Bonfim","BA","1996","","",,,,,,,,,,
"293010","Senhor do Bonfim","BA","1995","","",,,,,,,,,,
"293010","Senhor do Bonfim","BA","2013","[29301011] Prefeitura Municipal de Senhor do Bonfim - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Esgoto; Água e Esgoto; Res Sólidos","7.69",,,,"3.14","57.57","80.91",,"0.19","4.98"
"293010","Senhor do Bonfim","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293010","Senhor do Bonfim","BA","1997","","",,,,,,,,,,
"293010","Senhor do Bonfim","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Água; Res Sólidos","0","0","22.82","1.22","2.11","41.7","66.67",,"0.31","9.63"
"293010","Senhor do Bonfim","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293010","Senhor do Bonfim","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Água; Res Sólidos","0",,,,"1.26",,"45.8",,"0.71","25.95"
"293010","Senhor do Bonfim","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293010","Senhor do Bonfim","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293010","Senhor do Bonfim","BA","2014","[29301011] Prefeitura Municipal de Senhor do Bonfim - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Esgoto; Água e Esgoto; Res Sólidos",,,,,,"0",,,,
"293010","Senhor do Bonfim","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293010","Senhor do Bonfim","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Água; Res Sólidos","0","0","23.27","1.5","1.65","41.42","63.33",,"0.26","10"
"293010","Senhor do Bonfim","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Água; Res Sólidos","0","0","22.37","1.24","1.66","40.61","65.71",,"0.24","9.29"
"293010","Senhor do Bonfim","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293010","Senhor do Bonfim","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293010","Senhor do Bonfim","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Água; Res Sólidos","0","0","23.75","1","2.28","45.08","70.42",,"0.23","7.04"
"293010","Senhor do Bonfim","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Água; Res Sólidos",,"0","10.39",,,"32.64",,,,
"293010","Senhor do Bonfim","BA","2015","[29301011] Prefeitura Municipal de Senhor do Bonfim - PMSB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra","Esgoto; Água e Esgoto; Res Sólidos","6.73",,,,"3.54","59.25","81.39",,"0.19","4.38"
"293010","Senhor do Bonfim","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293015","Serra do Ramalho","BA","2012","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2003","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","1999","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2008","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2001","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","1998","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2014","[29301540] Prefeitura Municipal de Serra do Ramalho - PMSR","Res Sólidos","0",,,,"1.83",,"40",,"0.76","16.67"
"293015","Serra do Ramalho","BA","2007","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2002","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","1997","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2009","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2011","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2004","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2010","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2013","[29301511] Serviço Autônomo de Água e Esgoto - SAAE; [29301540] Prefeitura Municipal de Serra do Ramalho - PMSR","Água; Res Sólidos","0",,,,"1.53",,"38.46",,"0","0"
"293015","Serra do Ramalho","BA","2006","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","1995","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2005","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","1996","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2015","","",,,,,,,,,,
"293015","Serra do Ramalho","BA","2000","","",,,,,,,,,,
"293020","Sento Sé","BA","1995","","",,,,,,,,,,
"293020","Sento Sé","BA","1999","","",,,,,,,,,,
"293020","Sento Sé","BA","1997","","",,,,,,,,,,
"293020","Sento Sé","BA","1996","","",,,,,,,,,,
"293020","Sento Sé","BA","2014","","",,,,,,,,,,
"293020","Sento Sé","BA","2002","","",,,,,,,,,,
"293020","Sento Sé","BA","2001","","",,,,,,,,,,
"293020","Sento Sé","BA","2012","","",,,,,,,,,,
"293020","Sento Sé","BA","2006","","",,,,,,,,,,
"293020","Sento Sé","BA","2000","","",,,,,,,,,,
"293020","Sento Sé","BA","2009","","",,,,,,,,,,
"293020","Sento Sé","BA","2004","","",,,,,,,,,,
"293020","Sento Sé","BA","2015","","",,,,,,,,,,
"293020","Sento Sé","BA","2003","","",,,,,,,,,,
"293020","Sento Sé","BA","1998","","",,,,,,,,,,
"293020","Sento Sé","BA","2007","","",,,,,,,,,,
"293020","Sento Sé","BA","2010","","",,,,,,,,,,
"293020","Sento Sé","BA","2011","","",,,,,,,,,,
"293020","Sento Sé","BA","2008","","",,,,,,,,,,
"293020","Sento Sé","BA","2013","","",,,,,,,,,,
"293020","Sento Sé","BA","2005","","",,,,,,,,,,
"293030","Serra Dourada","BA","1996","","",,,,,,,,,,
"293030","Serra Dourada","BA","1995","","",,,,,,,,,,
"293030","Serra Dourada","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29303040] Prefeitura Municipal de Serra Dourada - PMSD","Água; Res Sólidos","77.78",,,,"8.86","76.28","69.23",,"1.31","10.26"
"293030","Serra Dourada","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29303040] Prefeitura Municipal de Serra Dourada - PMSD","Água; Res Sólidos","57.35",,,,"11.11","29.1","75.56",,"1.31","8.89"
"293030","Serra Dourada","BA","1997","","",,,,,,,,,,
"293030","Serra Dourada","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29303040] Prefeitura Municipal de Serra Dourada - PMSD","Água; Res Sólidos","76.92","89.13","90.45","0.5","8.51","37.63","69.33","1.34","1.31","10.67"
"293030","Serra Dourada","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29303040] Prefeitura Municipal de Serra Dourada - PMSD","Água; Res Sólidos","26.09","25.76","37.38","1.24","3.86","27.08","51.11","1.5","1.51","20"
"293030","Serra Dourada","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293030","Serra Dourada","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP","Água; Res Sólidos","0",,,,"4.02",,"57.14",,"0.57","8.16"
"293040","Serra Preta","BA","1996","","",,,,,,,,,,
"293040","Serra Preta","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP","Água; Res Sólidos","0",,,,"4.54","52.69","53.33",,"1.7","20"
"293040","Serra Preta","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP","Água; Res Sólidos","0",,,,"4.16","49.42","47.46",,"1.78","20.34"
"293040","Serra Preta","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP","Água; Res Sólidos",,,,,,"30",,,,
"293040","Serra Preta","BA","1997","","",,,,,,,,,,
"293040","Serra Preta","BA","1995","","",,,,,,,,,,
"293040","Serra Preta","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
